uniqueID,StudyID_IDALL,Title,Country,Continent,WB.Nat.Inc.Group,WB.Group2,Intensification.actors,Actors.categories,Lead,Farmer.led,joint.outcome,overall.outcome,Latitude_Decimal_Degrees_N,Longitude _Decimal_Degrees_E,Title,Case.countries,Continent,Row_ID,Paper_ID,ID_FullText,Latitude,Longitude,Combined.ecological.social.outcome,hfp_2000,hfp_2018,hfp_av,studyID,HDI2022,HDIav,HDI1990,BackdateSDGIndex2000,SDGav,SDG2023,Country,random.effect,random.effect2,Pop1990,IneqInc2010,poverty_year,poverty_gap,poverty_severity,WB.year1,WB2017.pov.headcount.1990,WB2017.povgap.1990,WB2017.povseverity.1990,WB2017.decile20.1990,WB.year2,WB2017.pov.headcount.2000,WB2017.povgap.2000,WB2017.povseverity.2000,WB2017.decile20.2000,Equal.p0p100,Equal.p0p50,Equal.p90p100,Equal.p99p100,Equal.pall
217,428,"The importance of the traditional milpa in food security and nutritional self-sufficiency in the highlands of Oaxaca, Mexico",Mexico,Central America,UMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Mix,positive,17.34699932,-97.558249,"The importance of the traditional milpa in food security and nutritional self-sufficiency in the highlands of Oaxaca, Mexico",Mexico,Central America,180,428,167,17.34699932,-97.558249,Win-Mix,14.2038765,12.44350815,13.32369233,428,0.781,0.729484848,0.666,61.6,65.9,69.3,Mexico,Cent.Sth.America,Cent.Sth.America,81.720428,35.48146,1989,0.029348492,0.014522782,1989,0.543164144,0.232957784,0.13095902,0.027792361,2000,0.506247942,0.228897881,0.134609733,0.022539636,0.2441,0.0624,0.548,0.1169,24090.7588
218,428,"The importance of the traditional milpa in food security and nutritional self-sufficiency in the highlands of Oaxaca, Mexico",Mexico,Central America,UMIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Mix,positive,17.28374561,-97.57484918,"The importance of the traditional milpa in food security and nutritional self-sufficiency in the highlands of Oaxaca, Mexico",Mexico,Central America,181,428,167,17.28374561,-97.57484918,Win-Mix,11.71168232,11.38083935,11.54626084,428,0.781,0.729484848,0.666,61.6,65.9,69.3,Mexico,Cent.Sth.America,Cent.Sth.America,81.720428,35.48146,1989,0.029348492,0.014522782,1989,0.543164144,0.232957784,0.13095902,0.027792361,2000,0.506247942,0.228897881,0.134609733,0.022539636,0.2441,0.0624,0.548,0.1169,24090.7588
164,356,Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations,Canada,North America,HIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Mix,positive,49.263829,-123.134282,Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations,Canada,North America,139,356,132,49.263829,-123.134282,Win-Mix,39.37245941,39.47151947,39.42198944,356,0.935,0.902575758,0.861,75.5,76.7,78.8,Canada,Nth.America,Nth.America.Europe,27.6572045,16.86028,1988,0.004776561,0.003870234,1990,0.017499413,0.012244442,0.010621422,0.04796744,2000,0.009996991,0.004449427,0.00294556,0.04482519,0.33559999,0.1986,0.3161,0.0927,40900.4093
165,356,Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations,Canada,North America,HIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Mix,positive,49.263829,-123.134282,Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations,Canada,North America,140,356,132,49.263829,-123.134282,Win-Mix,39.37245941,39.47151947,39.42198944,356,0.935,0.902575758,0.861,75.5,76.7,78.8,Canada,Nth.America,Nth.America.Europe,27.6572045,16.86028,1988,0.004776561,0.003870234,1990,0.017499413,0.012244442,0.010621422,0.04796744,2000,0.009996991,0.004449427,0.00294556,0.04482519,0.33559999,0.1986,0.3161,0.0927,40900.4093
369,711,Economics of spring wheat production systems using conventional tillage management in the Brown soil zone - Revisited,Canada,North America,HIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Mix,positive,50.285828,-107.800597,Economics of crop diversification and soil tillage opportunities in the Canadian prairies,Canada,North America,330,710,295,50.285828,-107.800597,Win-Win,38.3506012,38.35482788,38.35271454,710,0.935,0.902575758,0.861,75.5,76.7,78.8,Canada,Nth.America,Nth.America.Europe,27.6572045,16.86028,1988,0.004776561,0.003870234,1990,0.017499413,0.012244442,0.010621422,0.04796744,2000,0.009996991,0.004449427,0.00294556,0.04482519,0.33559999,0.1986,0.3161,0.0927,40900.4093
359,720,The economics of sustainable agriculture alternatives on the semiarid Canadian prairies: The case for legumes and organic amendments,Canada,North America,HIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Mix,positive,50.551536,-111.851214,The economics of sustainable agriculture alternatives on the semiarid Canadian prairies: The case for legumes and organic amendments,Canada,North America,336,720,305,50.551536,-111.851214,Win-Mix,34.08581161,35.27119446,34.67850304,720,0.935,0.902575758,0.861,75.5,76.7,78.8,Canada,Nth.America,Nth.America.Europe,27.6572045,16.86028,1988,0.004776561,0.003870234,1990,0.017499413,0.012244442,0.010621422,0.04796744,2000,0.009996991,0.004449427,0.00294556,0.04482519,0.33559999,0.1986,0.3161,0.0927,40900.4093
46,776,"Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes",Ethiopia,Affrica,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,11.340569,36.934292,"Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes",Ethiopia,Africa,375,776,361,11.340569,36.934292,Win-Win,24.05957985,23.83368301,23.94663143,776,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
47,776,"Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes",Ethiopia,Affrica,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,11.340569,36.934292,"Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes",Ethiopia,Africa,376,776,361,11.340569,36.934292,Win-Win,24.05957985,23.83368301,23.94663143,776,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
378,699,"Sorghum-cowpea intercropping: An effective technique against runoff and soil erosion in the sahel (saria, burkina faso)",Burkina Faso,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,12.27541981,-2.155864839,"Sorghum-cowpea intercropping: An effective technique against runoff and soil erosion in the sahel (saria, burkina faso)",Burkina Faso,Africa,324,699,282,12.27541981,-2.155864839,Win-Win,22.04006767,22.91729546,22.47868157,699,0.438,0.373583333,0.294,43.7,48.5,52.9,Burkina Faso,NthandW.Africa,Africa.NW,9.1313605,40.43668,1994,0.46675804,0.301177917,1994.25,0.976321034,0.788464524,0.662847612,0.03267617,1998,0.966403914,0.76245933,0.626979507,0.031523458,0.28729999,0.1009,0.5794,0.2126,1977.1253
99,202,Assessment of low-input technologies to improve productivity of early harvested cassava in Côte d’Ivoire,Côte d’Ivoire,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,5.326445746,-4.369359648,Assessment of low-input technologies to improve productivity of early harvested cassava in CÃ´te dâ€™Ivoire,CÃ´te dâ€™Ivoire,Africa,79,202,79,5.326445746,-4.369359648,Win-Win,38.22751236,37.42751312,37.82751274,202,0.534,0.469939394,0.425,51.6,54.9,62.7,Cote d’Ivoire,NthandW.Africa,Africa.NW,3.1582535,35.83363,1988,0.035084012,0.012774704,1988,0.772300693,0.367154426,0.211364505,0.041363956,1998,0.850027207,0.465491058,0.298423263,0.036993215,0.27869999,0.129,0.5145,0.1891,6860.1465
100,202,Assessment of low-input technologies to improve productivity of early harvested cassava in Côte d’Ivoire,Côte d’Ivoire,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,5.326445746,-4.369359648,Assessment of low-input technologies to improve productivity of early harvested cassava in CÃ´te dâ€™Ivoire,CÃ´te dâ€™Ivoire,Africa,80,202,79,5.326445746,-4.369359648,Win-Win,38.22751236,37.42751312,37.82751274,202,0.534,0.469939394,0.425,51.6,54.9,62.7,Cote d’Ivoire,NthandW.Africa,Africa.NW,3.1582535,35.83363,1988,0.035084012,0.012774704,1988,0.772300693,0.367154426,0.211364505,0.041363956,1998,0.850027207,0.465491058,0.298423263,0.036993215,0.27869999,0.129,0.5145,0.1891,6860.1465
101,202,Assessment of low-input technologies to improve productivity of early harvested cassava in Côte d’Ivoire,Côte d’Ivoire,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,5.350437589,-3.877366137,Assessment of low-input technologies to improve productivity of early harvested cassava in CÃ´te dâ€™Ivoire,CÃ´te dâ€™Ivoire,Africa,81,202,79,5.350437589,-3.877366137,Win-Win,35.22977448,38.42751312,36.8286438,202,0.534,0.469939394,0.425,51.6,54.9,62.7,Cote d’Ivoire,NthandW.Africa,Africa.NW,3.1582535,35.83363,1988,0.035084012,0.012774704,1988,0.772300693,0.367154426,0.211364505,0.041363956,1998,0.850027207,0.465491058,0.298423263,0.036993215,0.27869999,0.129,0.5145,0.1891,6860.1465
102,202,Assessment of low-input technologies to improve productivity of early harvested cassava in Côte d’Ivoire,Côte d’Ivoire,Africa,LMIC,Low,Farmer-led + support by researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,5.350437589,-3.877366137,Assessment of low-input technologies to improve productivity of early harvested cassava in CÃ´te dâ€™Ivoire,CÃ´te dâ€™Ivoire,Africa,82,202,79,5.350437589,-3.877366137,Win-Win,35.22977448,38.42751312,36.8286438,202,0.534,0.469939394,0.425,51.6,54.9,62.7,Cote d’Ivoire,NthandW.Africa,Africa.NW,3.1582535,35.83363,1988,0.035084012,0.012774704,1988,0.772300693,0.367154426,0.211364505,0.041363956,1998,0.850027207,0.465491058,0.298423263,0.036993215,0.27869999,0.129,0.5145,0.1891,6860.1465
9,12,Yield performance and land-use efficiency of barley and faba bean mixed cropping in Ethiopian highlands,Ethiopia,Africa,LIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,9.05,38.5,Yield performance and land-use efficiency of barley and faba bean mixed cropping in Ethiopian highlands,Ethiopia,Africa,9,12,11,9.05,38.5,Win-Win,20.8388195,26.95556068,23.89719009,12,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
14,19,Maize-common bean intercropping to optimize maize-based crop production,Ethiopia,Africa,LIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,"Mecha research station:  11.392673578259751, 37.11324985601226
South Achefer, on-farm site : 11.3406,36.938983","Mecha research station:  11.392673578259751, 37.11324985601226
South Achefer, on-farm site : 11.3406,36.938983",Maize-common bean intercropping to optimize maize-based crop production,Ethiopia,Africa,13,19,16,11.39267358,37.11324986,Win-Win,11.4381752,12.07791996,11.75804758,19,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
38,64,The profitability of maize-haricot bean intercropping techniques to control maize stem borers under low pest densities in Ethiopia,Ethiopia,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,8.4,39.183333,The profitability of maize-haricot bean intercropping techniques to control maize stem borers under low pest densities in Ethiopia,Ethiopia,Africa,31,64,32,8.4,39.183333,Win-Win,14.07095242,16.12398338,15.0974679,64,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
45,74,"Competition, production efficiency and yield stability of finger millet and legume additive design intercropping",Ethiopia,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,,"Site 1 (station): 37°06.478?E (37.107967), Site 2 (on farm): 36°56.339?E (37.938983)","Competition, production efficiency and yield stability of finger millet and legume additive design intercropping",Ethiopia,Africa,36,74,37,9.019071903,38.75423335,Win-Win,38.05722046,38.05722046,38.05722046,74,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
305,556,Sustainability of improved crop varieties and agricultural practices: A case study in the central rift valley of Ethiopia,Ethiopia,Africa,LIC,Low,Farmer-led,Farmer-led,Farmer-led,1,Win-Win,positive,7.15,38.716667,Sustainability of improved crop varieties and agricultural practices: A case study in the central rift valley of Ethiopia,Ethiopia,Africa,265,556,228,7.15,38.716667,Win-Win,22.05700874,22.81672096,22.43686485,556,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
10,785,Crop productivity and land-use efficiency of a teff/faba bean mixed cropping system in a tropical highland environment,Ethiopia,Africa,LIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,9.05,38.5,Crop productivity and land-use efficiency of a teff/faba bean mixed cropping system in a tropical highland environment,Ethiopia,Africa,389,785,370,9.05,38.5,Win-Win,20.8388195,26.95556068,23.89719009,785,0.492,0.406652174,0.286,43.7,48.9,55.2,Ethiopia,NthandW.Africa,Africa.SubSah,47.8780735,34.36691,1981,0.255120473,0.117820411,1995,0.969276417,0.708518063,0.544513349,0.037519175,1999,0.980328192,0.67509391,0.48714399,0.05264707,0.26730001,0.1137,0.5829,0.2969,1645.3963
1,1,"Maize–legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana",Ghana,Africa,LMIC,Low,Farmer-led + support by global NGO & researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,10.5,-2.333333,"Maizeâ€“legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana",Ghana,Africa,1,1,1,10.5,-2.333333,Win-Win,5.91702795,6.009100437,5.963064194,1,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
2,1,"Maize–legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana",Ghana,Africa,LMIC,Low,Farmer-led + support by global NGO & researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,9.5,-1.166667,"Maizeâ€“legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana",Ghana,Africa,2,1,1,9.5,-1.166667,Win-Win,15.59535789,15.10717583,15.35126686,1,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
7,9,Evaluating sustainable and profitable cropping sequences with cassava and four legume crops: Effects on soil fertility and maize yields in the forest/savannah transitional agro-ecological zone of Ghana,Ghana,Africa,LMIC,Low,Farmer-led + researcher-led,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,7.7,-2.083333,Evaluating sustainable and profitable cropping sequences with cassava and four legume crops: Effects on soil fertility and maize yields in the forest/savannah transitional agro-ecological zone of Ghana,Ghana,Africa,7,9,9,7.7,-2.083333,Win-Win,7.294313908,13.71739006,10.50585198,9,0.602,0.53369697,0.445,54.4,58.8,63,Ghana,NthandW.Africa,Africa.NW,15.446982,48.27522,1988,0.214731469,0.105432745,1991,0.971080572,0.69329454,0.52667276,0.03995601,1998,0.952901186,0.639251892,0.470004676,0.035523889,0.32550001,0.1409,0.4701,0.1379,4692.01
5,6,"Productivity, profitability and partial nutrient balance in maize-based conventional and organic farming systems in Kenya",Kenya,Africa,LMIC,Low,Farmer-led + support by global NGOs & researchers,Farmer-led + researcher/extension,Farmer-led,1,Win-Win,positive,-0.322807474,37.65418024,"Productivity, profitability and partial nutrient balance in maize-based conventional and organic farming systems in Kenya",Kenya,Africa,5,6,6,-0.322807474,37.65418024,Win-Win,25.35926056,33.35926056,29.35926056,6,0.601,0.530818182,0.48,51.2,56.5,62.2,Kenya,SubSah.Africa,Africa.SubSah,23.1622695,51.66112,1992,0.094083662,0.046138094,1992,0.75412,0.416089095,0.273785234,0.021733205,1997,0.825667804,0.44467879,0.281039116,0.032905244,0.27599999,0.1236,0.5114,0.1897,7553.7424
96,198,Revisiting intercropping indices with respect to potato-legume intercropping systems,Kenya,Africa,LMIC,Low,Researcher-led,Researcher-led,Researcher-led,0,Win-Win,positive,-1.252234405,36.72876471,Revisiting intercropping indices with respect to potato-legume intercropping systems,Kenya,Africa,73,198,75,-1.252234405,36.72876471,Win-Win,34.4069252,35.4069252,34.9069252,199,0.601,0.530818182,0.48,51.2,56.5,62.2,Kenya,SubSah.Africa,Africa.SubSah,23.1622695,51.66112,1992,0.094083662,0.046138094,1992,0.75412,0.416089095,0.273785234,0.021733205,1997,0.825667804,0.44467879,0.281039116,0.032905244,0.27599999,0.1236,0.5114,0.1897,7553.7424
